dr7objid,asset_id,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a02_features_or_disk_debiased,t02_edgeon_a04_yes_debiased,t03_bar_a06_bar_debiased,t04_spiral_a08_spiral_debiased,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a22_irregular_debiased
587730023333232703,42155,0.0,0.953000009059906,0.0438455963507764,0.1114255604373662,0.9943665285189086,0.0,0.2446263337878325
587730023337230518,42211,0.0529999993741512,0.921999990940094,0.886580602812035,0.0,0.0,0.0633281968410846,0.0
587730023337885954,42219,0.0570000000298023,0.9279999732971193,0.0,0.0,0.7188289490859712,0.0,0.0
587730023593410783,42232,0.2049999982118606,0.9739999771118164,0.0192396956749498,0.3811093849788738,0.0,0.1928447387765736,0.164917125608442
587730023864205411,42270,0.0,0.1599999964237213,0.0,0.0,0.0,0.0,0.0
587730023864402137,42283,0.1710000038146972,0.722000002861023,0.0017327060378677,0.0720788686359564,0.4109893871067642,0.0,0.0
587730023864991937,42299,0.3240000009536743,0.7620000243186951,0.0,0.6221421204628016,0.0,0.0,0.0
587730023865581701,42311,0.5,0.2860000133514404,0.0,0.0,0.0,0.0001314380385449,0.0
587730023866499288,42325,0.7950000166893005,0.1220000013709068,0.0,0.0,0.0,0.0160959205032324,0.0
587730023866695791,42327,0.0,1.0,0.0,0.8470614118430964,0.9997920763878868,0.0,0.4108038093981153
587730023866695866,42328,0.8859999775886536,0.1000000014901161,0.0,0.0,0.0,0.0001050176050323,0.0
587730023868399886,42347,0.3490000069141388,0.8930000066757202,0.0,0.0,0.9249465978729302,0.0,0.1589708292325857
587730024130281611,42380,0.0,1.0,0.0029322555237459,0.6282710485964075,0.9895615279059334,0.0,0.5979306334705049
587731498647421121,43617,0.0,0.9990000128746032,3.127794970885898e-05,0.0,0.9990685730702216,0.0075413821887777,0.0240135359216931
587731498648141828,43624,0.6940000057220459,0.9729999899864196,0.0,0.5014654864089321,0.9972445411304498,0.0097858229487066,0.0
587731498648142020,43626,0.5260000228881836,0.7099999785423279,0.942934278702266,1.0,1.0,0.0,0.0
587731498648797376,43632,0.8180000185966492,0.1500000059604644,0.2593361354449705,0.0,0.0,0.3603035125011294,0.3435743794353666
587731498650435640,43642,0.2409999966621399,0.1480000019073486,0.0,0.5743897940846666,0.9570499725382208,0.0,0.0
587731499182260383,43685,0.8130000233650208,0.1889999955892563,0.0,0.0,0.0,0.258442859884273,0.0
587731499184029712,43707,0.0,0.9940000176429749,5.519106342239238e-05,0.4047988940850001,0.9995753269589568,0.1723883628769974,0.0
587731499184488581,43715,0.7829999923706055,0.2049999982118606,0.0,0.0,0.6036177988926554,0.0,0.0
587731499185078486,43722,0.0240000002086162,0.949999988079071,0.0236076169537418,0.6117588702878567,0.9602371602545482,0.0,0.0
587731499185799268,43728,0.0,1.0,0.0057062650641457,0.5457213139630834,0.9999906753956488,0.1224498879307242,0.3288130723357155
587731499186585721,43744,0.025000000372529,0.9570000171661376,0.0,0.5963656453924135,1.0,0.0,0.3440319007727408
587731499187306614,43761,0.8429999947547913,0.1589999943971634,0.0,0.0,0.8300144834297353,0.0,0.0
587731499187372173,43762,0.0,1.0,0.0001881748699747,0.9600493436459856,0.9999949632847488,0.0,0.0
587731499187634282,43763,0.0199999995529651,0.9710000157356262,0.0,0.8528529835105062,0.8425105299092285,0.0,0.0
587731499187896498,43768,0.8040000200271606,0.4040000140666961,0.1321560045937629,0.5241549877521691,0.7188001991625542,0.0,0.0
587731499189731520,43829,0.0230000000447034,0.9559999704360962,1.0,0.0,0.0,0.0,0.0
587731499189928104,43840,0.209999993443489,0.843999981880188,0.0523636300926633,0.0,0.855523609032801,0.0,0.0
587731499721097261,43863,0.0080000003799796,0.9990000128746032,0.0010569703206225,0.5308182952352296,0.9997827083609656,0.0,0.0
587731499723915365,43895,0.1230000033974647,0.7139999866485596,0.0728763446361612,0.0,0.0,0.0,0.0
587731500256264312,43962,0.7620000243186951,0.4390000104904175,0.0,0.0,0.2406675827644237,0.0,0.0
587731500258558110,43981,0.5770000219345093,0.4309999942779541,1.0,0.0,0.0,0.0,0.0
587731500259934235,44004,0.3939999938011169,0.4390000104904175,0.0,0.0,0.0,0.0,0.0
587731500260655172,44023,0.231000006198883,0.7350000143051147,0.0137022631490134,0.197433934929009,0.9817617172215518,0.8259312537216811,0.0
587731500261703687,44039,0.488999992609024,0.2450000047683715,0.0,0.0,0.0,0.0,0.4296013760186297
587731500261834912,44052,0.6669999957084656,0.2549999952316284,0.0,0.0,0.5895354715977238,0.2235005099382677,0.2162573044492043
587731500261834946,44053,0.7059999704360962,0.1319999992847442,0.0957090704147754,0.0,0.0,0.0,0.0
587731500794577073,44113,0.0419999994337558,0.9729999899864196,0.0,0.3885516181600627,0.9969702479388428,0.0756466523698824,0.3315602806912734
587731500795363507,44118,0.0309999994933605,0.9570000171661376,0.0182058190399488,0.6368613369233429,0.9979805396376564,0.2119523170410191,0.273114643256354
587731500797460659,44145,0.0240000002086162,0.9700000286102296,0.3774160930716148,0.5207220609721377,0.922841239877564,0.0,0.0
587731500798771358,44168,0.7059999704360962,0.6069999933242798,0.54056085390278,0.0,0.4323429113877601,0.1547426878225298,0.055306936052811
587731500798902422,44175,0.878000020980835,0.0,0.0,0.0,0.0,0.0046004553021523,0.0593782395112704
587731500800016503,44199,0.7549999952316284,0.2450000047683715,0.0,0.8028011833283957,0.5258238866512438,0.0,0.0
587731500800278661,44207,0.0,1.0,0.0,0.7994656169459484,0.9987431767552416,0.1405801496889848,0.0879889342791973
587731501330464927,44219,0.0430000014603138,0.9549999833106996,0.0138369108964318,0.7078136257008737,0.8912408526656426,0.0,0.0
587731501332430930,44230,0.6759999990463257,0.209999993443489,0.0,0.0,0.0,0.0,0.1106907456410375
587731501333151833,44237,0.0,1.0,0.0,1.0,0.9759660441755093,0.0,0.1923952037304587
587731501335970057,44282,0.8859999775886536,0.0829999968409538,0.0,0.9336795272356349,0.9998873577978508,0.0,0.0
587731501336690808,44300,0.875,0.096000000834465,0.0,0.6247839341498781,0.5456777135606034,0.0,0.0
587731501598113933,44321,0.5899999737739563,0.3109999895095825,0.4948227759656176,0.0,0.4115331167794051,0.0,0.3051885562322282
587731520136937564,44325,0.6140000224113464,0.0890000015497207,0.0,0.0,0.0,0.0,0.0
587731520137003137,44328,0.003000000026077,0.9639999866485596,0.0,0.3736405631425014,0.9885713583421332,0.0,0.0
587731520661553538,44351,0.1080000028014183,0.9419999718666076,0.6588848009825039,0.0,0.0,0.0,0.2940166613863937
587731520661881154,44359,0.3440000116825104,0.6880000233650208,0.1135292461959001,0.0,0.6825716349492342,0.0,0.0
587731520662536263,44370,0.0,0.975000023841858,0.0,0.4863082090561424,0.8923841935450939,0.0,0.0579356104529394
587731520665223368,44391,0.7829999923706055,0.1220000013709068,0.0,0.0,0.0,0.0,0.0
587731520665878825,44405,0.1940000057220459,0.972000002861023,0.0045234563595852,0.0,0.0,0.2944517840510269,0.0
587731520667386059,44417,0.0480000004172325,0.9020000100135804,0.2547055236684032,0.6755872958905443,0.9964781873660364,0.0,0.0
587731520672759948,44482,0.8289999961853027,0.0710000023245811,0.0,0.0,0.0,0.0,0.0
587731521198227680,44535,0.1110000014305114,0.8489999771118164,0.0446188494186762,0.1090951171141808,0.9264017966456106,0.3391106933203995,0.3135437880323722
587731521198358796,44544,0.356000006198883,0.5230000019073486,0.2417456959990535,0.1171406200601778,0.8103785068413614,0.0,0.1892702847657582
587731521198752022,44555,0.3499999940395355,0.7269999980926514,0.0,0.279338269369159,0.447397954946843,0.0237851361873369,0.0
587731521198948760,44559,0.8109999895095825,0.1539999991655349,0.0,0.0,0.9698701238246528,0.0,0.0
587731521199145308,44564,0.9490000009536744,0.0489999987185001,0.0,0.0,0.0,0.0,0.2040824195402163
587731521199472963,44577,0.0,1.0,0.0,0.0,0.9986303867680348,0.0,0.0779996629982394
587731521199669532,44582,0.0,1.0,0.0002021501440876,0.2546950563563831,1.0,0.5680079960003975,0.0
587731521201045799,44589,0.7549999952316284,0.1889999955892563,0.0,0.0,0.0,0.0,0.0
587731521203142887,44618,0.7929999828338623,0.421999990940094,0.0,0.0,0.9864363275215428,0.0,0.0
587731521203667026,44628,0.0930000022053718,0.8370000123977661,0.0100019482230681,0.1164628269221243,0.5788294501999294,0.3983376896457498,0.1861752903997917
587731521204715689,44646,0.4550000131130218,0.5149999856948853,0.0590000003576278,0.5619999766349792,0.5,0.0,0.0
587731521205043315,44650,0.7429999709129333,0.5,0.4653407549353886,0.7323251530501719,0.0,0.0,0.0
587731521205109015,44653,0.8330000042915344,0.0769999995827674,0.0,0.0,0.0,0.0,0.6970346436013102
587731521205829644,44660,0.1309999972581863,0.6299999952316284,0.023441359186435,0.0,0.5514348848617293,0.3453222695799982,0.075017639167553
587731521207468122,44672,0.7799999713897705,0.1220000013709068,0.0,0.0,0.0,0.0,0.0
587731521207926947,44674,0.746999979019165,0.1589999943971634,0.0,0.0,0.4349474029188679,0.0,0.5002065330966321
587731521208123542,44680,0.8560000061988831,0.0710000023245811,0.0,0.0,0.0,0.0,0.0
587731521735295186,44759,0.4410000145435333,0.3779999911785126,0.2438061229999737,0.5680622961679903,0.7534029105401531,0.0339945402312293,0.0
587731521735688489,44766,0.6110000014305115,0.5759999752044678,0.0,0.0,0.0,0.0,0.2946047158124175
587731521735688541,44767,0.1780000030994415,0.9210000038146972,0.0,0.0,0.0,0.0363003446598826,0.0
587731521736933640,44787,0.2080000042915344,0.8569999933242798,0.4159545028964567,0.0,0.9978549269364428,0.0582479333613441,0.2124212679012823
587731521739096290,44826,0.0160000007599592,1.0,0.0,0.607172490484678,0.9995059492081696,0.0020026848841117,0.0250780471599647
587731521740800212,44854,0.2630000114440918,0.824999988079071,1.0,0.0,0.0,0.0,0.0
587731521747091606,44910,0.0320000015199184,0.8270000219345093,0.0,0.0,0.0,0.0,0.0
587731521748664479,44927,0.7570000290870667,0.9990000128746032,0.0597613785231991,0.5519469281397893,0.9996171136930476,0.0,0.0
587731522271248553,44933,0.7170000076293945,0.2820000052452087,0.4550000131130218,0.6669999957084656,0.1669999957084655,0.1110000014305114,0.1110000014305114
587731522272100408,44960,0.324999988079071,0.1389999985694885,0.0,0.0,0.0024312398726567,0.0,0.0
587731522272165984,44963,0.800000011920929,0.1389999985694885,0.0,0.2918176833793555,0.526471402245823,0.0,0.0
587731522274853133,45001,0.5,0.163000002503395,0.0,0.4476326804877792,0.7069661447448079,1.0,0.0
587731522276294964,45019,0.0590000003576278,0.9120000004768372,0.0,0.0,0.9947779336560666,0.0,0.4678572903365867
587731522276819216,45028,0.0489999987185001,0.9509999752044678,0.5640000104904175,0.0590000003576278,0.8820000290870667,0.0,0.0
587731522276950160,45029,0.1110000014305114,0.6669999957084656,0.006985364700237,0.5412897556291385,0.9943862719847956,0.1970174490112566,0.2643898897433141
587731522279964840,45061,0.3479999899864197,0.1159999966621398,0.0,0.0,0.0,0.6359397491918595,0.0
587731522285273235,45101,0.2179999947547912,0.7580000162124634,0.2760986362609118,0.8488774412946354,0.9875949202049904,0.0,0.0
587731522815066329,45128,0.6489999890327454,0.7710000276565552,0.0,0.0,0.9164469760657656,0.0,0.1138838100353955
587731522815918280,45143,0.8619999885559082,0.1000000014901161,0.3205069489137013,0.0,0.0,0.0,0.0945608870702144
587731522815983744,45145,0.8460000157356262,0.163000002503395,0.0,0.0,0.0,0.0,0.0
587731522817032328,45156,0.1560000032186508,0.6140000224113464,0.5605681973011898,0.0,0.5328694493583673,0.0,0.0
587731522820964506,45195,0.0230000000447034,0.977999985218048,0.0873704290815137,0.4369416075389087,0.9970508464284252,0.0,0.0
587731522821947457,45207,0.5680000185966492,0.25,0.0,0.0,0.9755512125551978,0.0,0.0
587731679046860958,45282,0.1220000013709068,0.8769999742507935,0.0,0.8330000042915344,0.8059999942779541,0.4440000057220459,0.0
587731679049154733,45291,0.8809999823570251,0.2759999930858612,0.0,0.634917552296937,0.9070976749599012,0.0,0.0
587731679573180730,45294,0.2820000052452087,0.6919999718666077,0.1480000019073486,0.5220000147819519,0.5220000147819519,0.1669999957084655,0.0
587731679573835923,45309,0.8460000157356262,0.395000010728836,0.0,0.6136880752037712,0.9750542987777716,0.5303837667363956,0.0
587731679575146696,45339,0.1180000007152557,0.9139999747276306,0.0,0.0,0.934259758626772,0.0,0.1472906961562824
587731679576064055,45353,0.0240000002086162,0.949999988079071,0.626167875827021,0.0,0.0,0.2357403738790982,0.0
587731680110117168,45453,0.0,1.0,0.0,0.9828285482310352,0.999999293996636,0.0,0.0
587731680110969159,45469,0.0,0.9919999837875366,0.0,0.5263685903555835,0.9983312277562824,0.000545864748622,0.2560084612263407
587731680111821244,45500,0.1940000057220459,0.621999979019165,0.0,0.0,0.4027211391701009,0.0,0.6740315293684529
587731680111886345,45501,0.2000000029802322,0.6520000100135803,0.0,0.0,0.0,0.0072678435966776,0.0
587731680112345334,45516,1.0,0.0,0.0,0.0,0.0,0.1371701626532243,0.0
587731680114639093,45544,0.0,1.0,7.225795276381065e-05,0.9922434553532228,1.0,0.0,0.0
587731680114704595,45545,0.0049999998882412,0.9769999980926514,0.0078801971855048,0.2408095379825192,0.996777084720536,0.0042398770878552,0.0827439273887444
587731680115622084,45562,0.0010000000474974,0.9990000128746032,0.0,0.3158039151179237,1.0,0.4761784999941967,0.0
587731680116539615,45579,0.0230000000447034,0.9710000157356262,0.7165910084099444,0.0,0.0,0.0,0.0
587731680117063863,45593,0.2820000052452087,0.7649999856948853,0.0,0.0,0.0,0.0,0.0
587731680117653718,45599,0.0829999968409538,0.9559999704360962,0.0773627192400783,0.0,0.8789364204576516,0.0,0.0
587731680117915869,45604,0.0900000035762786,0.8840000033378601,0.0609661330490442,0.6540957420978952,0.9363129889311924,0.0096391188103038,0.0862358548185714
587731680118505675,45621,0.1860000044107437,0.9269999861717224,0.0,0.3986121280531277,0.8232413802858133,0.0,0.0
587731680120537233,45640,0.3479999899864197,0.8790000081062317,0.0,0.0,0.0,0.0,0.0
587731680121651220,45646,0.5540000200271606,0.3240000009536743,0.0,0.3336398506501028,0.0,0.3246676786040421,0.0337089693552087
587731680121847885,45649,0.3810000121593475,0.7770000100135803,0.0,0.927758228555648,0.9998469119797592,0.0,0.0399893555154886
587731680646463822,45660,0.1739999949932098,0.9089999794960022,0.0055055261429878,0.5299154374357294,0.9998558808721804,0.0,0.0
587731680646594755,45662,0.8939999938011169,0.1070000007748603,0.0,0.0,0.0,0.1436640950336764,0.0551041991582956
587731680648036532,45694,0.7450000047683716,0.3330000042915344,0.0,0.2919854438212192,0.0,0.0,0.0
587731680649674929,45705,0.1739999949932098,0.8569999933242798,0.023913362812859,0.0,0.5247043935459665,0.0,0.0
587731680650723557,45720,0.8560000061988831,0.1459999978542328,0.0,0.0,0.0,0.0296060898793533,0.0
587731680651247882,45732,0.025000000372529,0.9559999704360962,0.0539405662991053,0.0,0.8854389606120071,0.5070820587100218,0.0555303393791114
587731680653803646,45761,0.0,1.0,2.8907730946342624e-05,0.8258108416398514,1.0,0.4606134923308798,0.011087333648803
587731680654065739,45763,0.843999981880188,0.1289999932050705,0.0,0.0,0.2521342669025703,0.5280177962568298,0.1179414231775257
587731680654196769,45765,0.8809999823570251,0.1040000021457672,0.0,0.0,0.0,0.0,0.0
587731680655900796,45790,0.7960000038146973,0.1019999980926513,0.0,0.0,0.0,0.0288452454137117,0.0
587731680656949377,45799,0.2669999897480011,0.8669999837875366,1.0,0.0,0.0,0.0,0.0
587731680657735826,45811,0.7549999952316284,0.1770000010728836,0.0,0.5248625814912985,0.7000523460350756,0.0,0.324077886938496
587731681184579717,45840,0.5619999766349792,0.1319999992847442,0.0649731013232066,0.0,0.9610215625656788,0.0,0.0
587731681184645348,45841,0.4410000145435333,0.421999990940094,0.7004945056537001,0.0,0.0,0.0,0.0
587731681187332380,45857,0.0,1.0,0.0003563106601569,0.7580606594216845,0.99996639656912,0.0,0.2543135644532897
587731681188380946,45876,0.8479999899864197,0.1389999985694885,0.0,0.0,0.0,0.0168647473825449,0.0
587731681189363716,45888,0.8029999732971191,0.2450000047683715,0.0,0.0,0.0,1.1821153125187572e-08,0.0
587731681191329815,45911,0.0,1.0,0.0,0.9032481728117648,1.0,0.7459137427385675,0.0
587731681193099326,45940,0.2000000029802322,0.7260000109672546,0.0,0.0,0.7059854248337896,0.003815742638046,0.1586997175911743
587731681193099408,45941,0.828000009059906,0.1199999973177909,0.0235102637530596,0.0,0.0,0.1634797451888389,0.0309182529609439
587731681193295981,45948,0.4550000131130218,0.5,0.0,0.3687688696978653,0.4645265738568089,0.0,0.0
587731681732657284,45979,0.2649999856948852,0.9900000095367432,0.0373221369078166,0.5565482848657985,0.9969852847575555,0.0,0.240473916078422
587731681732984967,45980,0.1729999929666519,0.4210000038146972,0.0,0.0,0.0,0.0,0.0
587731681733640336,45984,0.0680000036954879,0.9089999794960022,0.025000000372529,0.3330000042915344,0.9739999771118164,0.1480000019073486,0.3700000047683716
587731868016050341,46020,0.7250000238418579,0.25,0.0,0.0,0.9982797418855324,0.0,0.0
587731868016443540,46025,0.8460000157356262,0.1519999951124191,0.0,0.0,0.0,0.0,0.0
587731868016640175,46031,0.777999997138977,0.1949999928474426,0.0,0.0,0.9957777807488328,0.0,0.0
587731868018737222,46049,0.8489999771118164,0.1030000001192092,0.0,0.0,0.25,0.0,0.0
587731868020703340,46071,0.0130000002682209,0.9890000224113464,0.0006856401564275,0.998072382668614,0.9997780737356812,0.0,0.0
587731868021686338,46080,0.3939999938011169,0.5249999761581421,0.0,0.0,0.8093403265007769,0.0,0.0
587731868021948550,46086,0.2269999980926513,0.6449999809265137,0.0048568759689298,0.2434850142260306,0.9496579162540284,0.0,0.0
587731868022603914,46102,0.0199999995529651,0.9660000205039978,0.0,0.3422494468067575,0.9998605352741496,0.6024127280909389,0.0410599612197388
587731868025421834,46146,0.0230000000447034,0.9350000023841858,0.0026619674156147,0.7629917102123593,0.999801018338654,0.0123848993496705,0.0445362368284474
587731868025421883,46147,0.0219999998807907,0.9760000109672546,0.0032296930392265,0.9653322601258604,0.9630292917264588,0.0,0.0243539849956064
587731868550692977,46150,0.0590000003576278,0.9169999957084656,0.0,0.0,0.0,0.0,0.2254555248217727
587731868551413967,46158,0.8859999775886536,0.0820000022649765,0.0117529799815852,0.0,0.0,0.0,0.0
587731868556853452,46210,0.0,0.9990000128746032,0.0,0.1318861224868362,0.9999965909759256,0.0,0.1558934320159921
587731868557705384,46225,0.8410000205039978,0.1140000000596046,0.0,0.0,0.0,0.0203475108333279,0.0698190946742593
587731868557901917,46230,0.7919999957084656,0.2000000029802322,0.0252192471335305,0.0,0.0,0.1990343779699354,0.0
587731868558164084,46237,0.090999998152256,0.9070000052452089,0.0803703271796929,0.474004042235518,0.9996752105863652,0.0,0.0
587731868558164178,46240,0.6850000023841858,0.515999972820282,0.0,0.0,0.0,0.0,0.3177931257195693
587731868559081636,46259,0.1560000032186508,0.5410000085830688,0.0,0.4971405783788144,0.0,0.0,0.0
587731868559999098,46278,0.0320000015199184,0.9729999899864196,0.0027110021193007,0.693624769662372,0.9989609734960307,0.001621364774755,0.4360744653065094
587731868560654480,46294,0.257999986410141,0.9729999899864196,0.0,0.3055322288647227,0.99966201642343,0.0040397785186202,0.196526780586574
587731869088022645,46325,0.3370000123977661,0.2879999876022339,0.0,0.0,0.0,0.0,0.0
587731869088088277,46327,0.0,0.9409999847412108,0.0115113768468688,0.4971241212290564,0.9972682371428532,0.0,0.0
587731869088874506,46332,0.402999997138977,0.9169999957084656,0.1269752061363229,0.2410427858170238,0.9984855687352148,0.0,0.0
587731869089529953,46342,0.9430000185966492,0.0450000017881393,0.0,0.0,0.0,0.0,0.0
587731869089792104,46351,0.0979999974370002,0.8330000042915344,0.0076464236242741,0.510970741720694,0.4921768122129461,0.4511467628504099,0.157217950076487
587731869094641813,46408,0.5460000038146973,0.5249999761581421,0.94175545804784,1.0,1.0,0.0,0.0
587731869094707282,46410,0.6110000014305115,0.7200000286102295,0.0949725897404189,0.0,0.0,0.0,0.0
587731869095231645,46423,0.6850000023841858,0.6140000224113464,0.1978304978204282,0.7144057316459057,0.0,0.0766371808422349,0.0773360911041591
587731869096018073,46437,0.0689999982714653,0.944000005722046,0.1043258072828943,0.4117008645819822,1.0,0.0,0.0
587731869096476881,46463,0.2649999856948852,0.8930000066757202,0.0,0.5449900636010911,0.9467692866956714,0.0006638449544083,0.0481342728269375
587731869096542352,46466,0.1669999957084655,0.75,0.0,0.2876989989174022,0.9625413488932524,0.0,0.4193970415755492
587731869096607847,46475,0.1110000014305114,0.9739999771118164,0.0332668960541945,0.932606687168445,0.93211591308442,0.0,0.4730004487828645
587731869097132210,46487,0.1270000040531158,0.8980000019073486,0.0,0.5323639238539293,0.947359226549794,0.0,0.0
587731869097197625,46491,0.2080000042915344,0.875,0.0594681532013668,0.5825961798542788,0.0,0.0417665016424014,0.0246252845010276
587731869098442856,46526,0.2290000021457672,0.824999988079071,0.7697480753737942,0.4438580741694068,0.700664277915042,0.0638669586342463,0.0
587731869626532007,46570,0.0509999990463256,0.9229999780654908,0.4841722402853153,0.5324783787944724,0.9077918462004514,0.0217258924354376,0.0
587731869627973635,46592,0.5649999976158142,0.4869999885559082,0.0,0.0,0.7074186781325293,0.0,0.0457332188353293
587731869629153479,46601,0.8019999861717224,0.289000004529953,0.4046000659234552,0.0,0.0,0.1110877545007302,0.0
587731869631447122,46634,0.1049999967217445,0.7289999723434448,0.0,0.6796689862971285,0.7589103664967786,0.0250327848920858,0.7022879582715664
587731869632037003,46655,0.0,0.9769999980926514,1.0,0.0,0.0,0.0,0.0
587731869632561301,46664,0.0710000023245811,0.9269999861717224,0.0,0.5,0.962000012397766,0.5,0.2000000029802322
587731869633478862,46695,0.1930000036954879,0.7390000224113464,0.0,0.0,0.9275862693380637,0.0025043518386986,0.2084620540741958
587731869633544304,46698,0.0560000017285347,0.9169999957084656,0.181999996304512,0.2220000028610229,1.0,1.0,0.0
587731869633806415,46717,0.875,0.1070000007748603,0.0,0.0,0.0,0.0,0.0
587731870163140798,46787,0.248999997973442,0.8370000123977661,1.0,0.0,0.0,1.0,0.0
587731870164975740,46821,0.5789999961853027,0.1389999985694885,0.0,0.0,0.0,0.076149391593227,0.0769999960030779
587731870166745274,46841,0.7239999771118164,0.1379999965429306,0.0321509781184035,0.0,0.0,0.0,0.0
587731870168776795,46885,0.050000000745058,0.9409999847412108,0.0,0.1192872447077724,0.9975676792970504,0.0,0.4625755119540533
587731870168776845,46887,0.6179999709129333,0.5600000023841858,0.2482138336557744,0.0,0.0,0.1491679027104923,0.0
587731870169563256,46916,0.4990000128746032,0.4129999876022339,1.0,0.0,0.0,0.1702061025445961,0.0
587731870170087622,46943,0.8820000290870667,0.1089999973773956,0.2723231815972994,0.0,0.0,0.4772191210531202,0.0
587731870170480765,46962,0.8370000123977661,0.4199999868869781,0.6672815284177905,0.0,0.0,0.4854441533630768,0.0
587731870172381187,47000,0.1909999996423721,0.4379999935626983,0.0,0.1760893143222476,0.1523812185646383,0.0,0.0
587731870172774528,47014,0.0,0.996999979019165,0.0,0.6383198768868967,0.9999321433238582,0.0,0.3895329280644638
587731870172905528,47017,0.6470000147819519,0.163000002503395,0.0,0.0,0.0,0.0,1.0
587731870699880536,47036,0.7570000290870667,0.0410000011324882,0.0,0.0,0.0,0.0,0.0
587731870702239757,47062,0.8040000200271606,0.1049999967217445,0.0,0.3884515511908243,0.7008766103678609,0.3082830953291072,0.0
587731870702239847,47063,0.9490000009536744,0.0649999976158142,0.0,0.0,0.0,0.0,0.0
587731870702239863,47064,0.3510000109672546,0.7229999899864197,0.8180149524193268,0.7892985233127487,0.0,0.0,0.4882474777678802
587731870703091894,47078,0.0,0.9760000109672546,1.0,0.0,0.0,0.0,0.0
587731870705778835,47102,0.2329999953508377,0.5720000267028809,0.0,0.0,0.6851310313598733,0.0,0.0
587731870705975493,47113,0.4990000128746032,0.4729999899864197,0.7988305900760256,0.0,0.0,0.0,1.0
587731870706106473,47117,0.3880000114440918,0.4790000021457672,0.0,0.0,0.4576412735022751,0.136869806013593,0.0
587731870706565212,47130,0.8230000138282776,0.163000002503395,0.0,0.0,0.0,0.0,0.0
587731870706630722,47133,0.5130000114440918,0.6140000224113464,0.0,0.0,0.3962672497637832,0.2923990140523313,0.0
587731870706630823,47137,0.4900000095367431,0.4350000023841858,0.0,0.8309282714159513,1.0,0.0,0.1826472148888855
587731870707024025,47150,0.0890000015497207,0.8920000195503235,0.0,0.0,0.984840951409812,0.0,0.090698477015107
587731870707679374,47166,0.277999997138977,0.2820000052452087,0.0,0.2703742774508599,0.338616905429739,0.0,1.0
587731870707875916,47173,0.3260000050067901,0.5130000114440918,0.0,0.3451589549618697,0.5103981226218519,0.0,0.0
587731870707875948,47175,0.0879999995231628,0.878000020980835,1.0,0.0,0.0,0.0,0.0
587731870707941625,47185,0.0309999994933605,0.9169999957084656,0.0,0.3819400621195025,0.9424137627501674,0.0,0.3939117369882796
587731870708007018,47188,0.5809999704360962,0.8180000185966492,0.1736390182533356,0.4580087463761223,0.96093436888205,0.0073809011402376,0.0
587731872316391636,47235,0.4040000140666961,0.1150000020861625,0.0,0.0,0.0,0.0010365690652437,0.0
587731872846774643,47273,0.0,1.0,0.0,0.0529999993741512,0.8949999809265137,0.1430000066757202,0.2860000133514404
587731872847757676,47297,0.0,0.5429999828338623,0.0,0.0,0.0,0.5559988395676756,0.0959956429353812
587731872849461261,47318,0.3810000121593475,0.9570000171661376,0.0068735984897825,0.0649637835768371,0.9852712794322956,0.1024951224004843,0.2160367604722622
587731872849461512,47319,0.0,0.9980000257492064,0.0,0.1073080656341128,0.9576187231250802,0.0,0.5414219820963604
587731872850313556,47329,0.2029999941587448,0.8460000157356262,0.5328556610184386,0.9473097563390316,0.960999600489961,0.0028527066183993,0.2838376091904124
587731872850772264,47357,0.574999988079071,0.1889999955892563,0.0,0.0,0.0,0.0,0.0
587731872852803768,47382,0.4629999995231628,0.4189999997615814,0.0,0.2593613948016665,0.5721405082328359,0.0694778047440519,0.2414846910385742
587731872852869336,47389,0.0260000005364418,1.0,0.0003546163685153,0.4281917548771788,0.990848145793763,0.0,0.3324078665339496
587731872853262575,47399,0.2630000114440918,0.7229999899864197,0.1603623832417611,0.8544852156244694,0.6219572375146736,0.0,0.841551801359597
587731872853328025,47400,0.8270000219345093,0.1570000052452087,0.0,0.5420430690407828,0.7620300734616833,0.0,0.3008577367035433
587731873383121104,47414,0.0829999968409538,0.9179999828338624,0.8269293144456342,0.7113369850284694,0.0,0.0,0.1344605728661984
587731873387250045,47459,0.0,0.9929999709129332,2.408772316145027e-05,0.1340860345999869,0.9999716357846224,0.0,0.0
587731873387577693,47469,0.7870000004768372,0.152999997138977,0.0,0.0,0.0,0.173756186365682,0.0902831643138765
587731873387643322,47477,0.7429999709129333,0.2879999876022339,0.0196034750101621,0.0,0.8307519932316227,0.1421668887428398,0.0
587731873388167218,47487,0.8289999961853027,0.163000002503395,0.0,0.5965210372294492,0.0,0.0,1.0
587731873390002562,47528,0.270000010728836,0.7630000114440918,0.0,0.0,0.8718916839693126,0.0,0.0
587731873390395639,47533,0.878000020980835,0.0659999996423721,0.0,0.0,0.0,0.0,0.0
587731873390395674,47534,0.1930000036954879,0.7580000162124634,0.0,0.0,0.8414740180841762,0.0,0.0
587731873919664293,47540,0.1879999935626983,0.5680000185966492,0.0,0.0,0.931091474340505,0.0183568196533889,0.0
587731873920057582,47545,0.8600000143051147,0.0890000015497207,0.6667779052817263,0.0,0.0,0.0572478203168687,0.0
587731873921434066,47570,0.8370000123977661,0.061999998986721,0.0,0.8621195892034097,0.0,0.0,0.0
